India	2020-08-07 00:00:00.000	22788393	2088611	42518	NULL	NULL	NULL	NULL
India	2020-08-08 00:00:00.000	23387171	2153010	43379	NULL	NULL	NULL	NULL
India	2020-08-09 00:00:00.000	24106535	2215074	44386	NULL	NULL	NULL	NULL
India	2020-08-10 00:00:00.000	24583558	2268675	45257	NULL	NULL	NULL	NULL
India	2020-08-11 00:00:00.000	25281848	2329638	46091	NULL	NULL	NULL	NULL
India	2020-08-12 00:00:00.000	26015297	2396637	47033	NULL	NULL	NULL	NULL
India	2020-08-13 00:00:00.000	26845688	2461190	48040	NULL	NULL	NULL	NULL
India	2020-08-14 00:00:00.000	27694416	2525922	49036	NULL	NULL	NULL	NULL
India	2020-08-15 00:00:00.000	28563095	2589952	49980	NULL	NULL	NULL	NULL
India	2020-08-16 00:00:00.000	29309703	2647663	50921	NULL	NULL	NULL	NULL
India	2020-08-17 00:00:00.000	30041400	2702681	51797	NULL	NULL	NULL	NULL
India	2020-08-18 00:00:00.000	30941264	2767253	52888	NULL	NULL	NULL	NULL
India	2020-08-19 00:00:00.000	31742782	2836925	53866	NULL	NULL	NULL	NULL
India	2020-08-20 00:00:00.000	32661252	2905825	54849	NULL	NULL	NULL	NULL
India	2020-08-21 00:00:00.000	33467237	2975701	55794	NULL	NULL	NULL	NULL
India	2020-08-22 00:00:00.000	34491073	3044940	56706	NULL	NULL	NULL	NULL
India	2020-08-23 00:00:00.000	35292220	3106348	57542	NULL	NULL	NULL	NULL
India	2020-08-24 00:00:00.000	35902137	3167323	58390	NULL	NULL	NULL	NULL
India	2020-08-25 00:00:00.000	36827520	3224547	59357	NULL	NULL	NULL	NULL
India	2020-08-26 00:00:00.000	37651512	3310234	60472	NULL	NULL	NULL	NULL
India	2020-08-27 00:00:00.000	38576510	3387500	61529	NULL	NULL	NULL	NULL
India	2020-08-28 00:00:00.000	39477848	3463972	62550	NULL	NULL	NULL	NULL
India	2020-08-29 00:00:00.000	40406609	3542733	63498	NULL	NULL	NULL	NULL
India	2020-08-30 00:00:00.000	41461636	3621245	64469	NULL	NULL	NULL	NULL
India	2020-08-31 00:00:00.000	42307914	3691166	65288	NULL	NULL	NULL	NULL
India	2020-09-01 00:00:00.000	43324834	3769523	66333	NULL	NULL	NULL	NULL
India	2020-09-02 00:00:00.000	44337201	3853406	67376	NULL	NULL	NULL	NULL
India	2020-09-03 00:00:00.000	45509380	3936747	68472	NULL	NULL	NULL	NULL
India	2020-09-04 00:00:00.000	46679145	4023179	69561	NULL	NULL	NULL	NULL
India	2020-09-05 00:00:00.000	47738491	4113811	70626	NULL	NULL	NULL	NULL
India	2020-09-06 00:00:00.000	48831145	4204613	71642	NULL	NULL	NULL	NULL
India	2020-09-07 00:00:00.000	49551507	4280422	72775	NULL	NULL	NULL	NULL
India	2020-09-08 00:00:00.000	50650128	4370128	73890	NULL	NULL	NULL	NULL
India	2020-09-09 00:00:00.000	51804677	4465863	75062	NULL	NULL	NULL	NULL
India	2020-09-10 00:00:00.000	52934433	4562414	76271	NULL	NULL	NULL	NULL
India	2020-09-11 00:00:00.000	54097975	4659984	77472	NULL	NULL	NULL	NULL
India	2020-09-12 00:00:00.000	55189226	4754356	78586	NULL	NULL	NULL	NULL
India	2020-09-13 00:00:00.000	56260928	4846427	79722	NULL	NULL	NULL	NULL
India	2020-09-14 00:00:00.000	57239428	4930236	80776	NULL	NULL	NULL	NULL
India	2020-09-15 00:00:00.000	58312273	5020359	82066	NULL	NULL	NULL	NULL
India	2020-09-16 00:00:00.000	59429115	5118253	83198	NULL	NULL	NULL	NULL
India	2020-09-17 00:00:00.000	60565728	5214677	84372	NULL	NULL	NULL	NULL
India	2020-09-18 00:00:00.000	61572343	5308014	85619	NULL	NULL	NULL	NULL
India	2020-09-19 00:00:00.000	62454254	5400619	86752	NULL	NULL	NULL	NULL
India	2020-09-20 00:00:00.000	63661060	5487580	87882	NULL	NULL	NULL	NULL
India	2020-09-21 00:00:00.000	64392594	5562663	88935	NULL	NULL	NULL	NULL
India	2020-09-22 00:00:00.000	65325779	5646010	90020	NULL	NULL	NULL	NULL
India	2020-09-23 00:00:00.000	66279462	5732518	91149	NULL	NULL	NULL	NULL
India	2020-09-24 00:00:00.000	67436031	5818570	92290	NULL	NULL	NULL	NULL
India	2020-09-25 00:00:00.000	68928440	5903932	93379	NULL	NULL	NULL	NULL
India	2020-09-26 00:00:00.000	70269975	5992532	94503	NULL	NULL	NULL	NULL
India	2020-09-27 00:00:00.000	71257836	6074702	95542	NULL	NULL	NULL	NULL
India	2020-09-28 00:00:00.000	71967230	6145291	96318	NULL	NULL	NULL	NULL
India	2020-09-29 00:00:00.000	73110041	6225763	97497	NULL	NULL	NULL	NULL
India	2020-09-30 00:00:00.000	74196729	6312584	98678	NULL	NULL	NULL	NULL
India	2020-10-01 00:00:00.000	75619781	6394068	99773	NULL	NULL	NULL	NULL
India	2020-10-02 00:00:00.000	76717728	6473544	100842	NULL	NULL	NULL	NULL
India	2020-10-03 00:00:00.000	77850403	6549373	101782	NULL	NULL	NULL	NULL
India	2020-10-04 00:00:00.000	78992534	6623815	102685	NULL	NULL	NULL	NULL
India	2020-10-05 00:00:00.000	79982394	6685082	103569	NULL	NULL	NULL	NULL
India	2020-10-06 00:00:00.000	81071797	6757131	104555	NULL	NULL	NULL	NULL
India	2020-10-07 00:00:00.000	82271654	6835655	105526	NULL	NULL	NULL	NULL
India	2020-10-08 00:00:00.000	83465975	6906151	106490	NULL	NULL	NULL	NULL
India	2020-10-09 00:00:00.000	84634680	6979423	107416	NULL	NULL	NULL	NULL
India	2020-10-10 00:00:00.000	85798698	7053806	108334	NULL	NULL	NULL	NULL
India	2020-10-11 00:00:00.000	86877242	7120538	109150	NULL	NULL	NULL	NULL
India	2020-10-12 00:00:00.000	87872093	7175880	109856	NULL	NULL	NULL	NULL
India	2020-10-13 00:00:00.000	88945107	7239389	110586	NULL	NULL	NULL	NULL
India	2020-10-14 00:00:00.000	90090122	7307097	111266	NULL	NULL	NULL	NULL
India	2020-10-15 00:00:00.000	91226305	7370468	112161	NULL	NULL	NULL	NULL
India	2020-10-16 00:00:00.000	92254927	7432680	112998	NULL	NULL	NULL	NULL
India	2020-10-17 00:00:00.000	93254017	7494551	114031	NULL	NULL	NULL	NULL
India	2020-10-18 00:00:00.000	94224190	7550273	114610	NULL	NULL	NULL	NULL
India	2020-10-19 00:00:00.000	95083976	7597063	115197	NULL	NULL	NULL	NULL
India	2020-10-20 00:00:00.000	96116771	7651107	115914	NULL	NULL	NULL	NULL
India	2020-10-21 00:00:00.000	97200379	7706946	116616	NULL	NULL	NULL	NULL
India	2020-10-22 00:00:00.000	98670363	7761312	117306	NULL	NULL	NULL	NULL
India	2020-10-23 00:00:00.000	100113085	7814682	117956	NULL	NULL	NULL	NULL
India	2020-10-24 00:00:00.000	101382564	7864811	118534	NULL	NULL	NULL	NULL
India	2020-10-25 00:00:00.000	102523469	7909959	119014	NULL	NULL	NULL	NULL
India	2020-10-26 00:00:00.000	103462778	7946429	119502	NULL	NULL	NULL	NULL
India	2020-10-27 00:00:00.000	104420894	7990322	120010	NULL	NULL	NULL	NULL
India	2020-10-28 00:00:00.000	105487680	8040203	120527	NULL	NULL	NULL	NULL
India	2020-10-29 00:00:00.000	106563440	8088851	121090	NULL	NULL	NULL	NULL
India	2020-10-30 00:00:00.000	107728088	8137119	121641	NULL	NULL	NULL	NULL
India	2020-10-31 00:00:00.000	108796064	8184082	122111	NULL	NULL	NULL	NULL
India	2020-11-01 00:00:00.000	109887303	8229313	122607	NULL	NULL	NULL	NULL
India	2020-11-02 00:00:00.000	110743103	8267623	123097	NULL	NULL	NULL	NULL
India	2020-11-03 00:00:00.000	111789350	8313876	123611	NULL	NULL	NULL	NULL
India	2020-11-04 00:00:00.000	112998959	8364086	124315	NULL	NULL	NULL	NULL
India	2020-11-05 00:00:00.000	114208384	8411724	124985	NULL	NULL	NULL	NULL
India	2020-11-06 00:00:00.000	115429095	8462080	125562	NULL	NULL	NULL	NULL
India	2020-11-07 00:00:00.000	116542304	8507754	126121	NULL	NULL	NULL	NULL
India	2020-11-08 00:00:00.000	117736791	8553657	126611	NULL	NULL	NULL	NULL
India	2020-11-09 00:00:00.000	118572192	8591730	127059	NULL	NULL	NULL	NULL
India	2020-11-10 00:00:00.000	119615857	8636011	127571	NULL	NULL	NULL	NULL
India	2020-11-11 00:00:00.000	120769151	8683916	128121	NULL	NULL	NULL	NULL
India	2020-11-12 00:00:00.000	121962509	8728795	128668	NULL	NULL	NULL	NULL
India	2020-11-13 00:00:00.000	123101739	8773479	129188	NULL	NULL	NULL	NULL
India	2020-11-14 00:00:00.000	124031230	8814579	129635	NULL	NULL	NULL	NULL
India	2020-11-15 00:00:00.000	124836819	8845127	130070	NULL	NULL	NULL	NULL
India	2020-11-16 00:00:00.000	125698525	8874290	130519	NULL	NULL	NULL	NULL
India	2020-11-17 00:00:00.000	126542907	8912907	130993	NULL	NULL	NULL	NULL
India	2020-11-18 00:00:00.000	127480186	8958483	131578	NULL	NULL	NULL	NULL
India	2020-11-19 00:00:00.000	128508389	9004365	132162	NULL	NULL	NULL	NULL
India	2020-11-20 00:00:00.000	129591786	9050597	132726	NULL	NULL	NULL	NULL
India	2020-11-21 00:00:00.000	130657808	9095806	133227	NULL	NULL	NULL	NULL
India	2020-11-22 00:00:00.000	131733134	9139865	133738	NULL	NULL	NULL	NULL
India	2020-11-23 00:00:00.000	132582730	9177840	134218	NULL	NULL	NULL	NULL
India	2020-11-24 00:00:00.000	133682275	9222216	134699	NULL	NULL	NULL	NULL
India	2020-11-25 00:00:00.000	134841307	9266705	135223	NULL	NULL	NULL	NULL
India	2020-11-26 00:00:00.000	135931545	9309787	135715	NULL	NULL	NULL	NULL
India	2020-11-27 00:00:00.000	137062749	9351109	136200	NULL	NULL	NULL	NULL
India	2020-11-28 00:00:00.000	138220354	9392919	136696	NULL	NULL	NULL	NULL
India	2020-11-29 00:00:00.000	139503803	9431691	137139	NULL	NULL	NULL	NULL
India	2020-11-30 00:00:00.000	140379976	9462809	137621	NULL	NULL	NULL	NULL
India	2020-12-01 00:00:00.000	141349298	9499413	138122	NULL	NULL	NULL	NULL
India	2020-12-02 00:00:00.000	142445949	9534964	138648	NULL	NULL	NULL	NULL
India	2020-12-03 00:00:00.000	143557647	9571559	139188	NULL	NULL	NULL	NULL
India	2020-12-04 00:00:00.000	144727749	9608211	139700	NULL	NULL	NULL	NULL
India	2020-12-05 00:00:00.000	145885512	9644222	140182	NULL	NULL	NULL	NULL
India	2020-12-06 00:00:00.000	146986575	9677203	140573	NULL	NULL	NULL	NULL
India	2020-12-07 00:00:00.000	147787656	9703770	140958	NULL	NULL	NULL	NULL
India	2020-12-08 00:00:00.000	148814055	9735850	141360	NULL	NULL	NULL	NULL
India	2020-12-09 00:00:00.000	149836767	9767371	141772	NULL	NULL	NULL	NULL
India	2020-12-10 00:00:00.000	150759726	9796744	142185	NULL	NULL	NULL	NULL
India	2020-12-11 00:00:00.000	NULL	9826775	142628	NULL	NULL	NULL	NULL
India	2020-12-12 00:00:00.000	152697399	9857029	143019	NULL	NULL	NULL	NULL
India	2020-12-13 00:00:00.000	153711833	9884100	143355	NULL	NULL	NULL	NULL
India	2020-12-14 00:00:00.000	154566990	9906165	143709	NULL	NULL	NULL	NULL
India	2020-12-15 00:00:00.000	155560655	9932547	144096	NULL	NULL	NULL	NULL
India	2020-12-16 00:00:00.000	156646280	9956557	144451	NULL	NULL	NULL	NULL
India	2020-12-17 00:00:00.000	157805240	9979447	144789	NULL	NULL	NULL	NULL
India	2020-12-18 00:00:00.000	158918646	10004599	145136	NULL	NULL	NULL	NULL
India	2020-12-19 00:00:00.000	160090514	10031223	145477	NULL	NULL	NULL	NULL
India	2020-12-20 00:00:00.000	161198195	10055560	145810	NULL	NULL	NULL	NULL
India	2020-12-21 00:00:00.000	162098329	10075116	146111	NULL	NULL	NULL	NULL
India	2020-12-22 00:00:00.000	163170557	10099066	146444	NULL	NULL	NULL	NULL
India	2020-12-23 00:00:00.000	164268721	10123778	146756	NULL	NULL	NULL	NULL
India	2020-12-24 00:00:00.000	165308366	10146845	147092	NULL	NULL	NULL	NULL
India	2020-12-25 00:00:00.000	166305762	10169118	147343	NULL	NULL	NULL	NULL
India	2020-12-26 00:00:00.000	167159289	10187850	147622	NULL	NULL	NULL	NULL
India	2020-12-27 00:00:00.000	168102657	10207871	147901	NULL	NULL	NULL	NULL
